Month,Day,Hour,Consumption_kWh
6,9,4,0.2345
6,9,5,0.2857
6,9,6,0.3629
6,9,7,0.4575
6,9,8,0.4536
6,9,9,0.3852
6,9,10,0.3649
6,9,11,0.3737
6,9,12,0.3711
6,9,13,0.3601
6,9,14,0.4034
6,9,15,0.3923
6,9,16,0.4422
6,9,17,0.4939
6,9,18,0.572
6,9,19,0.5959
6,9,20,0.6128
6,9,21,0.5418
6,9,22,0.4919
6,9,23,0.3469
6,10,0,0.2448
6,10,1,0.2207
6,10,2,0.2066
6,10,3,0.1996
6,10,4,0.2296
6,10,5,0.2809
6,10,6,0.3268
6,10,7,0.4395
6,10,8,0.428
6,10,9,0.3894
6,10,10,0.3397
6,10,11,0.3716
6,10,12,0.3683
6,10,13,0.3605
6,10,14,0.3783
6,10,15,0.3783
6,10,16,0.434
6,10,17,0.4981
6,10,18,0.5517
6,10,19,0.577
6,10,20,0.6056
6,10,21,0.5251
6,10,22,0.4745
6,10,23,0.3279
6,11,0,0.2333
6,11,1,0.211
6,11,2,0.1928
6,11,3,0.1994
6,11,4,0.214
6,11,5,0.2492
6,11,6,0.3123
6,11,7,0.4126
6,11,8,0.4011
6,11,9,0.3302
6,11,10,0.3284
6,11,11,0.325
6,11,12,0.3224
6,11,13,0.3244
6,11,14,0.3605
6,11,15,0.3525
6,11,16,0.4183
6,11,17,0.4541
6,11,18,0.5268
6,11,19,0.5653
6,11,20,0.5284
6,11,21,0.5111
6,11,22,0.4391
6,11,23,0.2942
6,12,0,0.2891
6,12,1,0.2437
6,12,2,0.2393
6,12,3,0.2299
6,12,4,0.2483
6,12,5,0.3013
6,12,6,0.3767
6,12,7,0.5021
6,12,8,0.4599
6,12,9,0.4146
6,12,10,0.3991
6,12,11,0.4098
6,12,12,0.399
6,12,13,0.3919
6,12,14,0.4337
6,12,15,0.4185
6,12,16,0.4846
6,12,17,0.528
6,12,18,0.6187
6,12,19,0.6721
6,12,20,0.653
6,12,21,0.574
6,12,22,0.4898
6,12,23,0.3665
6,13,0,0.2647
6,13,1,0.2504
6,13,2,0.217
6,13,3,0.219
6,13,4,0.2353
6,13,5,0.2797
6,13,6,0.3592
6,13,7,0.4699
6,13,8,0.435
6,13,9,0.398
6,13,10,0.3652
6,13,11,0.3822
6,13,12,0.3767
6,13,13,0.386
6,13,14,0.3873
6,13,15,0.4106
6,13,16,0.4544
6,13,17,0.5224
6,13,18,0.6146
6,13,19,0.6459
6,13,20,0.6254
6,13,21,0.5575
6,13,22,0.4823
6,13,23,0.3416
6,14,0,0.2313
6,14,1,0.2112
6,14,2,0.1875
6,14,3,0.1822
6,14,4,0.2082
6,14,5,0.2535
6,14,6,0.3005
6,14,7,0.4213
6,14,8,0.3922
6,14,9,0.3404
6,14,10,0.3314
6,14,11,0.3191
6,14,12,0.3221
6,14,13,0.3249
6,14,14,0.3559
6,14,15,0.3771
6,14,16,0.4149
6,14,17,0.4694
6,14,18,0.4963
6,14,19,0.5426
6,14,20,0.55
6,14,21,0.4791
6,14,22,0.4108
6,14,23,0.3144
6,15,0,0.2487
6,15,1,0.215
6,15,2,0.2131
6,15,3,0.196
6,15,4,0.2136
6,15,5,0.2736
6,15,6,0.3278
6,15,7,0.4433
6,15,8,0.3909
6,15,9,0.3747
6,15,10,0.33
6,15,11,0.3466
6,15,12,0.3341
6,15,13,0.3533
6,15,14,0.3725
6,15,15,0.3827
6,15,16,0.4213
6,15,17,0.4826
6,15,18,0.5245
6,15,19,0.5611
6,15,20,0.5415
6,15,21,0.5433
6,15,22,0.4666
6,15,23,0.3368
6,16,0,0.2822
6,16,1,0.2612
6,16,2,0.2368
6,16,3,0.2268
6,16,4,0.2535
6,16,5,0.3069
6,16,6,0.3709
6,16,7,0.4864
6,16,8,0.4764
6,16,9,0.4062
6,16,10,0.4078
6,16,11,0.3725
6,16,12,0.3937
6,16,13,0.376
6,16,14,0.4245
6,16,15,0.4317
6,16,16,0.5018
6,16,17,0.5294
6,16,18,0.6078
6,16,19,0.6747
6,16,20,0.6578
6,16,21,0.6181
6,16,22,0.5034
6,16,23,0.3759
6,17,0,0.2642
6,17,1,0.2568
6,17,2,0.2284
6,17,3,0.2301
6,17,4,0.2552
6,17,5,0.2913
6,17,6,0.358
6,17,7,0.5133
6,17,8,0.4481
6,17,9,0.4344
6,17,10,0.3965
6,17,11,0.376
6,17,12,0.4055
6,17,13,0.3766
6,17,14,0.4244
6,17,15,0.4289
6,17,16,0.4832
6,17,17,0.5547
6,17,18,0.6112
6,17,19,0.6923
6,17,20,0.6399
6,17,21,0.5863
6,17,22,0.5209
6,17,23,0.3824
6,18,0,0.2778
6,18,1,0.2562
6,18,2,0.2244
6,18,3,0.2367
6,18,4,0.2614
6,18,5,0.2857
6,18,6,0.3641
6,18,7,0.4921
6,18,8,0.4411
6,18,9,0.4279
6,18,10,0.4024
6,18,11,0.4039
6,18,12,0.3773
6,18,13,0.3965
6,18,14,0.4037
6,18,15,0.4373
6,18,16,0.4552
6,18,17,0.5268
6,18,18,0.5913
6,18,19,0.6524
6,18,20,0.6106
6,18,21,0.5751
6,18,22,0.5043
6,18,23,0.3467
6,19,0,0.2229
6,19,1,0.2043
6,19,2,0.1915
6,19,3,0.1855
6,19,4,0.2216
6,19,5,0.2513
6,19,6,0.2984
6,19,7,0.4382
6,19,8,0.3828
6,19,9,0.3545
6,19,10,0.3373
6,19,11,0.3403
6,19,12,0.3317
6,19,13,0.3293
6,19,14,0.3606
6,19,15,0.3596
6,19,16,0.4194
6,19,17,0.4446
6,19,18,0.5069
6,19,19,0.5494
6,19,20,0.5332
6,19,21,0.5243
6,19,22,0.4075
6,19,23,0.3042
6,20,0,0.2867
6,20,1,0.2609
6,20,2,0.229
6,20,3,0.2355
6,20,4,0.2451
6,20,5,0.2967
6,20,6,0.3646
6,20,7,0.5028
6,20,8,0.4453
6,20,9,0.3964
6,20,10,0.374
6,20,11,0.3857
6,20,12,0.3761
6,20,13,0.378
6,20,14,0.4113
6,20,15,0.4414
6,20,16,0.4763
6,20,17,0.5633
6,20,18,0.5927
6,20,19,0.6731
6,20,20,0.6579
6,20,21,0.6259
6,20,22,0.5154
6,20,23,0.3596
6,21,0,0.2793
6,21,1,0.2381
6,21,2,0.2291
6,21,3,0.2263
6,21,4,0.2595
6,21,5,0.2926
6,21,6,0.3633
6,21,7,0.5195
6,21,8,0.4493
6,21,9,0.4135
6,21,10,0.3717
6,21,11,0.3846
6,21,12,0.3714
6,21,13,0.3832
6,21,14,0.4234
6,21,15,0.4464
6,21,16,0.4724
6,21,17,0.5371
6,21,18,0.6022
6,21,19,0.6879
6,21,20,0.6372
6,21,21,0.573
6,21,22,0.5106
6,21,23,0.3504
6,22,0,0.2909
6,22,1,0.256
6,22,2,0.2335
6,22,3,0.2343
6,22,4,0.249
6,22,5,0.3073
6,22,6,0.3596
6,22,7,0.5053
6,22,8,0.4869
6,22,9,0.4374
6,22,10,0.4038
6,22,11,0.378
6,22,12,0.3987
6,22,13,0.3837
6,22,14,0.4328
6,22,15,0.4378
6,22,16,0.478
6,22,17,0.5628
6,22,18,0.6022
6,22,19,0.6696
6,22,20,0.6417
6,22,21,0.601
6,22,22,0.517
6,22,23,0.3535
6,23,0,0.2636
6,23,1,0.2399
6,23,2,0.2299
6,23,3,0.2319
6,23,4,0.2397
6,23,5,0.2883
6,23,6,0.3698
6,23,7,0.4869
6,23,8,0.4494
6,23,9,0.4059
6,23,10,0.3932
6,23,11,0.384
6,23,12,0.3932
6,23,13,0.394
6,23,14,0.4021
6,23,15,0.4175
6,23,16,0.4898
6,23,17,0.5396
6,23,18,0.5893
6,23,19,0.6845
6,23,20,0.642
6,23,21,0.5901
6,23,22,0.4738
6,23,23,0.369
6,24,0,0.2521
6,24,1,0.227
6,24,2,0.198
6,24,3,0.2051
6,24,4,0.2281
6,24,5,0.2571
6,24,6,0.3266
6,24,7,0.426
6,24,8,0.3989
6,24,9,0.3683
6,24,10,0.3311
6,24,11,0.3381
6,24,12,0.3502
6,24,13,0.3389
6,24,14,0.3538
6,24,15,0.3866
6,24,16,0.4361
6,24,17,0.4938
6,24,18,0.5592
6,24,19,0.5609
6,24,20,0.5709
6,24,21,0.5491
6,24,22,0.4413
6,24,23,0.306
6,25,0,0.2725
6,25,1,0.2333
6,25,2,0.224
6,25,3,0.2191
6,25,4,0.2389
6,25,5,0.2842
6,25,6,0.3582
6,25,7,0.4906
6,25,8,0.4216
6,25,9,0.3929
6,25,10,0.3838
6,25,11,0.3647
6,25,12,0.373
6,25,13,0.3716
6,25,14,0.3877
6,25,15,0.4337
6,25,16,0.4678
6,25,17,0.5171
6,25,18,0.5967
6,25,19,0.6236
6,25,20,0.6404
6,25,21,0.5522
6,25,22,0.4582
6,25,23,0.3598
6,26,0,0.2554
6,26,1,0.2352
6,26,2,0.2101
6,26,3,0.2102
6,26,4,0.2333
6,26,5,0.2599
6,26,6,0.3196
6,26,7,0.4503
6,26,8,0.4007
6,26,9,0.365
6,26,10,0.3381
6,26,11,0.3579
6,26,12,0.3379
6,26,13,0.3576
6,26,14,0.3679
6,26,15,0.3734
6,26,16,0.4375
6,26,17,0.5088
6,26,18,0.5553
6,26,19,0.5819
6,26,20,0.555
6,26,21,0.5327
6,26,22,0.4555
6,26,23,0.3431
6,27,0,0.2562
6,27,1,0.2383
6,27,2,0.2038
6,27,3,0.2059
6,27,4,0.2295
6,27,5,0.284
6,27,6,0.3315
6,27,7,0.4723
6,27,8,0.421
6,27,9,0.3664
6,27,10,0.3519
6,27,11,0.3723
6,27,12,0.3439
6,27,13,0.3726
6,27,14,0.3619
6,27,15,0.4125
6,27,16,0.4293
6,27,17,0.528
6,27,18,0.5938
6,27,19,0.6392
6,27,20,0.5981
6,27,21,0.563
6,27,22,0.4651
6,27,23,0.345
6,28,0,0.2659
6,28,1,0.2654
6,28,2,0.2395
6,28,3,0.237
6,28,4,0.2657
6,28,5,0.303
6,28,6,0.3863
6,28,7,0.5313
6,28,8,0.4817
6,28,9,0.4353
6,28,10,0.3934
6,28,11,0.3821
6,28,12,0.3856
6,28,13,0.3804
6,28,14,0.4006
6,28,15,0.4374
6,28,16,0.5085
6,28,17,0.5276
6,28,18,0.6194
6,28,19,0.6753
6,28,20,0.6664
6,28,21,0.6099
6,28,22,0.5296
6,28,23,0.3779
6,29,0,0.2563
6,29,1,0.24
6,29,2,0.219
6,29,3,0.2024
6,29,4,0.2402
6,29,5,0.2691
6,29,6,0.3236
6,29,7,0.457
6,29,8,0.4449
6,29,9,0.3826
6,29,10,0.361
6,29,11,0.3706
6,29,12,0.367
6,29,13,0.3597
6,29,14,0.3893
6,29,15,0.3863
6,29,16,0.4446
6,29,17,0.5025
6,29,18,0.576
6,29,19,0.6107
6,29,20,0.6173
6,29,21,0.5588
6,29,22,0.4838
6,29,23,0.3438
6,30,0,0.2287
6,30,1,0.2235
6,30,2,0.1995
6,30,3,0.2037
6,30,4,0.2082
6,30,5,0.249
6,30,6,0.3
6,30,7,0.4464
6,30,8,0.3745
6,30,9,0.3447
6,30,10,0.3351
6,30,11,0.3226
6,30,12,0.3413
6,30,13,0.328
6,30,14,0.3488
6,30,15,0.3698
6,30,16,0.3926
6,30,17,0.4769
6,30,18,0.5371
6,30,19,0.5605
6,30,20,0.5623
6,30,21,0.5226
6,30,22,0.4445
6,30,23,0.3128
7,1,0,0.3109
7,1,1,0.2748
7,1,2,0.2448
7,1,3,0.2533
7,1,4,0.2657
7,1,5,0.3398
7,1,6,0.4159
7,1,7,0.5298
7,1,8,0.5265
7,1,9,0.4467
7,1,10,0.4123
7,1,11,0.4146
7,1,12,0.45
7,1,13,0.4475
7,1,14,0.4447
7,1,15,0.4997
7,1,16,0.5178
7,1,17,0.6063
7,1,18,0.6692
7,1,19,0.7346
7,1,20,0.7032
7,1,21,0.6743
7,1,22,0.5651
7,1,23,0.4238
7,2,0,0.2814
7,2,1,0.2522
7,2,2,0.2221
7,2,3,0.2308
7,2,4,0.2462
7,2,5,0.2925
7,2,6,0.3466
7,2,7,0.5138
7,2,8,0.4264
7,2,9,0.4009
7,2,10,0.3756
7,2,11,0.3931
7,2,12,0.3688
7,2,13,0.3939
7,2,14,0.4084
7,2,15,0.4388
7,2,16,0.4747
7,2,17,0.5285
7,2,18,0.6187
7,2,19,0.6644
7,2,20,0.6008
7,2,21,0.5719
7,2,22,0.5083
7,2,23,0.3662
7,3,0,0.2742
7,3,1,0.2468
7,3,2,0.2352
7,3,3,0.2233
7,3,4,0.25
7,3,5,0.3046
7,3,6,0.3736
7,3,7,0.512
7,3,8,0.4573
7,3,9,0.4146
7,3,10,0.394
7,3,11,0.3838
7,3,12,0.4048
7,3,13,0.4115
7,3,14,0.4018
7,3,15,0.4279
7,3,16,0.481
7,3,17,0.5301
7,3,18,0.5952
7,3,19,0.6642
7,3,20,0.637
7,3,21,0.5978
7,3,22,0.532
7,3,23,0.3779
7,4,0,0.2524
7,4,1,0.2365
7,4,2,0.2296
7,4,3,0.22
7,4,4,0.2312
7,4,5,0.2734
7,4,6,0.3374
7,4,7,0.4778
7,4,8,0.448
7,4,9,0.4032
7,4,10,0.3598
7,4,11,0.3634
7,4,12,0.3914
7,4,13,0.3569
7,4,14,0.4126
7,4,15,0.4114
7,4,16,0.4684
7,4,17,0.5099
7,4,18,0.5836
7,4,19,0.6307
7,4,20,0.609
7,4,21,0.5512
7,4,22,0.4779
7,4,23,0.3602
7,5,0,0.2738
7,5,1,0.2648
7,5,2,0.2409
7,5,3,0.2256
7,5,4,0.2492
7,5,5,0.2959
7,5,6,0.3607
7,5,7,0.5089
7,5,8,0.4419
7,5,9,0.4295
7,5,10,0.383
7,5,11,0.3722
7,5,12,0.3899
7,5,13,0.3815
7,5,14,0.4015
7,5,15,0.4412
7,5,16,0.4738
7,5,17,0.5747
7,5,18,0.6211
7,5,19,0.6597
7,5,20,0.6292
7,5,21,0.6157
7,5,22,0.5258
7,5,23,0.3786
7,6,0,0.2858
7,6,1,0.2736
7,6,2,0.2276
7,6,3,0.2399
7,6,4,0.2482
7,6,5,0.3238
7,6,6,0.3843
7,6,7,0.5237
7,6,8,0.4919
7,6,9,0.4127
7,6,10,0.4028
7,6,11,0.3847
7,6,12,0.3893
7,6,13,0.3913
7,6,14,0.4399
7,6,15,0.4441
7,6,16,0.501
7,6,17,0.5744
7,6,18,0.6147
7,6,19,0.7025
7,6,20,0.6821
7,6,21,0.6312
7,6,22,0.514
7,6,23,0.3868
7,7,0,0.3192
7,7,1,0.2683
7,7,2,0.2569
7,7,3,0.2523
7,7,4,0.2853
7,7,5,0.3281
7,7,6,0.4256
7,7,7,0.5534
7,7,8,0.5249
7,7,9,0.4386
7,7,10,0.4169
7,7,11,0.4237
7,7,12,0.4235
7,7,13,0.4245
7,7,14,0.4393
7,7,15,0.4804
7,7,16,0.5646
7,7,17,0.6014
7,7,18,0.7196
7,7,19,0.7192
7,7,20,0.7113
7,7,21,0.6403
7,7,22,0.5739
7,7,23,0.425
7,8,0,0.2698
7,8,1,0.2665
7,8,2,0.2402
7,8,3,0.2253
7,8,4,0.2593
7,8,5,0.3079
7,8,6,0.3792
7,8,7,0.4983
7,8,8,0.4578
7,8,9,0.4412
7,8,10,0.3831
7,8,11,0.386
7,8,12,0.3993
7,8,13,0.4166
7,8,14,0.4178
7,8,15,0.4392
7,8,16,0.4794
7,8,17,0.5644
7,8,18,0.617
7,8,19,0.6995
7,8,20,0.6713
7,8,21,0.5863
7,8,22,0.5363
7,8,23,0.3589
7,9,0,0.3058
7,9,1,0.2688
7,9,2,0.2395
7,9,3,0.2493
7,9,4,0.2634
7,9,5,0.3187
7,9,6,0.405
7,9,7,0.5328
7,9,8,0.5059
7,9,9,0.4691
7,9,10,0.4404
7,9,11,0.4128
7,9,12,0.4408
7,9,13,0.4157
7,9,14,0.4655
7,9,15,0.4788
7,9,16,0.5266
7,9,17,0.6224
7,9,18,0.6976
7,9,19,0.7314
7,9,20,0.7215
7,9,21,0.6774
7,9,22,0.5524
7,9,23,0.4089
7,10,0,0.2742
7,10,1,0.2358
7,10,2,0.2315
7,10,3,0.2158
7,10,4,0.2592
7,10,5,0.2798
7,10,6,0.3592
7,10,7,0.5026
7,10,8,0.4464
7,10,9,0.4199
7,10,10,0.3899
7,10,11,0.393
7,10,12,0.3869
7,10,13,0.381
7,10,14,0.4173
7,10,15,0.4316
7,10,16,0.4622
7,10,17,0.5657
7,10,18,0.6265
7,10,19,0.6556
7,10,20,0.6484
7,10,21,0.5707
7,10,22,0.4961
7,10,23,0.3554
7,11,0,0.2789
7,11,1,0.2472
7,11,2,0.2286
7,11,3,0.2304
7,11,4,0.2512
7,11,5,0.2801
7,11,6,0.3485
7,11,7,0.5095
7,11,8,0.4414
7,11,9,0.4195
7,11,10,0.3758
7,11,11,0.3961
7,11,12,0.3638
7,11,13,0.3946
7,11,14,0.3945
7,11,15,0.4388
7,11,16,0.4706
7,11,17,0.5335
7,11,18,0.6281
7,11,19,0.6565
7,11,20,0.6258
7,11,21,0.5968
7,11,22,0.4983
7,11,23,0.3769
7,12,0,0.2733
7,12,1,0.2382
7,12,2,0.2173
7,12,3,0.2284
7,12,4,0.2492
7,12,5,0.2853
7,12,6,0.3676
7,12,7,0.501
7,12,8,0.4243
7,12,9,0.383
7,12,10,0.3768
7,12,11,0.3672
7,12,12,0.3787
7,12,13,0.3781
7,12,14,0.4017
7,12,15,0.4388
7,12,16,0.4632
7,12,17,0.5304
7,12,18,0.5794
7,12,19,0.631
7,12,20,0.597
7,12,21,0.5692
7,12,22,0.4812
7,12,23,0.3524
7,13,0,0.301
7,13,1,0.2654
7,13,2,0.2549
7,13,3,0.2607
7,13,4,0.2701
7,13,5,0.3141
7,13,6,0.3938
7,13,7,0.5344
7,13,8,0.4913
7,13,9,0.4658
7,13,10,0.4081
7,13,11,0.4383
7,13,12,0.4031
7,13,13,0.4221
7,13,14,0.4489
7,13,15,0.4533
7,13,16,0.5038
7,13,17,0.5796
7,13,18,0.7027
7,13,19,0.7084
7,13,20,0.7091
7,13,21,0.6688
7,13,22,0.5443
7,13,23,0.4189
7,14,0,0.2585
7,14,1,0.2467
7,14,2,0.2353
7,14,3,0.2169
7,14,4,0.2465
7,14,5,0.3049
7,14,6,0.3708
7,14,7,0.5004
7,14,8,0.4372
7,14,9,0.4134
7,14,10,0.3895
7,14,11,0.3733
7,14,12,0.3848
7,14,13,0.3882
7,14,14,0.418
7,14,15,0.4472
7,14,16,0.4732
7,14,17,0.5494
7,14,18,0.6144
7,14,19,0.69
7,14,20,0.6222
7,14,21,0.5845
7,14,22,0.4929
7,14,23,0.3804
7,15,0,0.3056
7,15,1,0.2877
7,15,2,0.2515
7,15,3,0.2537
7,15,4,0.2829
7,15,5,0.3223
7,15,6,0.396
7,15,7,0.5859
7,15,8,0.5028
7,15,9,0.4671
7,15,10,0.4306
7,15,11,0.4199
7,15,12,0.4245
7,15,13,0.4318
7,15,14,0.4808
7,15,15,0.4663
7,15,16,0.5335
7,15,17,0.6093
7,15,18,0.7056
7,15,19,0.7233
7,15,20,0.7464
7,15,21,0.6894
7,15,22,0.5775
7,15,23,0.4034
7,16,0,0.3003
7,16,1,0.2589
7,16,2,0.2472
7,16,3,0.2512
7,16,4,0.2697
7,16,5,0.3262
7,16,6,0.409
7,16,7,0.5463
7,16,8,0.4924
7,16,9,0.4386
7,16,10,0.4265
7,16,11,0.4212
7,16,12,0.4265
7,16,13,0.4134
7,16,14,0.4498
7,16,15,0.4511
7,16,16,0.5201
7,16,17,0.5639
7,16,18,0.6756
7,16,19,0.697
7,16,20,0.6838
7,16,21,0.6177
7,16,22,0.5145
7,16,23,0.3837
7,17,0,0.2972
7,17,1,0.2801
7,17,2,0.2567
7,17,3,0.2552
7,17,4,0.2689
7,17,5,0.3442
7,17,6,0.403
7,17,7,0.5381
7,17,8,0.5105
7,17,9,0.468
7,17,10,0.4254
7,17,11,0.4204
7,17,12,0.4137
7,17,13,0.4494
7,17,14,0.4644
7,17,15,0.4956
7,17,16,0.5453
7,17,17,0.583
7,17,18,0.6751
7,17,19,0.7064
7,17,20,0.7462
7,17,21,0.6725
7,17,22,0.5748
7,17,23,0.3992
7,18,0,0.3102
7,18,1,0.2719
7,18,2,0.2482
7,18,3,0.246
7,18,4,0.2667
7,18,5,0.3161
7,18,6,0.3986
7,18,7,0.5432
7,18,8,0.4827
7,18,9,0.4565
7,18,10,0.4165
7,18,11,0.4366
7,18,12,0.4224
7,18,13,0.4372
7,18,14,0.4431
7,18,15,0.4887
7,18,16,0.5124
7,18,17,0.5967
7,18,18,0.6978
7,18,19,0.7586
7,18,20,0.7217
7,18,21,0.6649
7,18,22,0.5728
7,18,23,0.3956
7,19,0,0.2864
7,19,1,0.2643
7,19,2,0.2359
7,19,3,0.2493
7,19,4,0.275
7,19,5,0.3191
7,19,6,0.4028
7,19,7,0.5144
7,19,8,0.4804
7,19,9,0.4263
7,19,10,0.4062
7,19,11,0.4061
7,19,12,0.4011
7,19,13,0.4002
7,19,14,0.4202
7,19,15,0.4649
7,19,16,0.4827
7,19,17,0.6003
7,19,18,0.6396
7,19,19,0.703
7,19,20,0.658
7,19,21,0.6424
7,19,22,0.515
7,19,23,0.3831
7,20,0,0.2807
7,20,1,0.2609
7,20,2,0.2393
7,20,3,0.2271
7,20,4,0.2519
7,20,5,0.3236
7,20,6,0.3836
7,20,7,0.5243
7,20,8,0.4511
7,20,9,0.4146
7,20,10,0.387
7,20,11,0.4019
7,20,12,0.3922
7,20,13,0.4208
7,20,14,0.4151
7,20,15,0.4292
7,20,16,0.4915
7,20,17,0.5601
7,20,18,0.6199
7,20,19,0.695
7,20,20,0.6792
7,20,21,0.6262
7,20,22,0.5126
7,20,23,0.3931
7,21,0,0.2563
7,21,1,0.2341
7,21,2,0.2095
7,21,3,0.2244
7,21,4,0.2392
7,21,5,0.2825
7,21,6,0.3461
7,21,7,0.4834
7,21,8,0.4258
7,21,9,0.397
7,21,10,0.3788
7,21,11,0.3742
7,21,12,0.3878
7,21,13,0.3624
7,21,14,0.3778
7,21,15,0.4164
7,21,16,0.4516
7,21,17,0.5322
7,21,18,0.5998
7,21,19,0.639
7,21,20,0.6311
7,21,21,0.5986
7,21,22,0.4889
7,21,23,0.3676
7,22,0,0.2552
7,22,1,0.2335
7,22,2,0.2071
7,22,3,0.2072
7,22,4,0.2454
7,22,5,0.2906
7,22,6,0.3443
7,22,7,0.4925
7,22,8,0.4183
7,22,9,0.3741
7,22,10,0.3684
7,22,11,0.3824
7,22,12,0.3849
7,22,13,0.3794
7,22,14,0.3815
7,22,15,0.399
7,22,16,0.4761
7,22,17,0.5378
7,22,18,0.5826
7,22,19,0.6526
7,22,20,0.6169
7,22,21,0.5849
7,22,22,0.4585
7,22,23,0.3538
7,23,0,0.2643
7,23,1,0.2276
7,23,2,0.2075
7,23,3,0.2147
7,23,4,0.2341
7,23,5,0.2729
7,23,6,0.3358
7,23,7,0.4666
7,23,8,0.4032
7,23,9,0.3749
7,23,10,0.366
7,23,11,0.3621
7,23,12,0.3573
7,23,13,0.3521
7,23,14,0.3749
7,23,15,0.4205
7,23,16,0.4354
7,23,17,0.5063
7,23,18,0.5603
7,23,19,0.6014
7,23,20,0.5953
7,23,21,0.5618
7,23,22,0.4853
7,23,23,0.3393
7,24,0,0.2744
7,24,1,0.2462
7,24,2,0.2194
7,24,3,0.2236
7,24,4,0.255
7,24,5,0.2915
7,24,6,0.3412
7,24,7,0.4823
7,24,8,0.4605
7,24,9,0.3932
7,24,10,0.3905
7,24,11,0.3861
7,24,12,0.3928
7,24,13,0.3803
7,24,14,0.3937
7,24,15,0.4367
7,24,16,0.4745
7,24,17,0.5419
7,24,18,0.5931
7,24,19,0.649
7,24,20,0.6349
7,24,21,0.5747
7,24,22,0.4884
7,24,23,0.3564
7,25,0,0.29
7,25,1,0.2667
7,25,2,0.2399
7,25,3,0.2316
7,25,4,0.2581
7,25,5,0.3099
7,25,6,0.3695
7,25,7,0.5377
7,25,8,0.4806
7,25,9,0.4175
7,25,10,0.4177
7,25,11,0.3943
7,25,12,0.4278
7,25,13,0.4218
7,25,14,0.4448
7,25,15,0.4537
7,25,16,0.4885
7,25,17,0.6032
7,25,18,0.6385
7,25,19,0.7033
7,25,20,0.6889
7,25,21,0.6542
7,25,22,0.5205
7,25,23,0.3716
7,26,0,0.2747
7,26,1,0.2628
7,26,2,0.2301
7,26,3,0.2387
7,26,4,0.2497
7,26,5,0.3096
7,26,6,0.3661
7,26,7,0.4887
7,26,8,0.449
7,26,9,0.3963
7,26,10,0.3889
7,26,11,0.3895
7,26,12,0.399
7,26,13,0.403
7,26,14,0.4317
7,26,15,0.42
7,26,16,0.5016
7,26,17,0.526
7,26,18,0.6486
7,26,19,0.6676
7,26,20,0.6232
7,26,21,0.6005
7,26,22,0.5223
7,26,23,0.3687
7,27,0,0.2776
7,27,1,0.2593
7,27,2,0.2285
7,27,3,0.2334
7,27,4,0.2439
7,27,5,0.2852
7,27,6,0.3778
7,27,7,0.4913
7,27,8,0.4525
7,27,9,0.41
7,27,10,0.384
7,27,11,0.3859
7,27,12,0.3987
7,27,13,0.3755
7,27,14,0.425
7,27,15,0.4237
7,27,16,0.4957
7,27,17,0.5532
7,27,18,0.6026
7,27,19,0.6649
7,27,20,0.614
7,27,21,0.5906
7,27,22,0.5014
7,27,23,0.3627
7,28,0,0.254
7,28,1,0.2416
7,28,2,0.2188
7,28,3,0.2141
7,28,4,0.2391
7,28,5,0.2826
7,28,6,0.3315
7,28,7,0.4649
7,28,8,0.4297
7,28,9,0.3836
7,28,10,0.3446
7,28,11,0.374
7,28,12,0.3711
7,28,13,0.3567
7,28,14,0.3804
7,28,15,0.3919
7,28,16,0.4496
7,28,17,0.5033
7,28,18,0.5909
7,28,19,0.6254
7,28,20,0.5976
7,28,21,0.5584
7,28,22,0.4797
7,28,23,0.3445
7,29,0,0.311
7,29,1,0.2803
7,29,2,0.2555
7,29,3,0.2519
7,29,4,0.2788
7,29,5,0.3251
7,29,6,0.4097
7,29,7,0.5392
7,29,8,0.4957
7,29,9,0.4327
7,29,10,0.4266
7,29,11,0.4424
7,29,12,0.4364
7,29,13,0.4385
7,29,14,0.4653
7,29,15,0.479
7,29,16,0.52
7,29,17,0.5912
7,29,18,0.6713
7,29,19,0.7021
7,29,20,0.7364
7,29,21,0.6455
7,29,22,0.5594
7,29,23,0.4075
7,30,0,0.262
7,30,1,0.2273
7,30,2,0.2097
7,30,3,0.2121
7,30,4,0.241
7,30,5,0.2673
7,30,6,0.3341
7,30,7,0.4587
7,30,8,0.4209
7,30,9,0.3843
7,30,10,0.3589
7,30,11,0.3657
7,30,12,0.3454
7,30,13,0.3616
7,30,14,0.3707
7,30,15,0.3919
7,30,16,0.4589
7,30,17,0.5319
7,30,18,0.5937
7,30,19,0.6314
7,30,20,0.5954
7,30,21,0.5809
7,30,22,0.4674
7,30,23,0.3446
7,31,0,0.3135
7,31,1,0.2842
7,31,2,0.2498
7,31,3,0.244
7,31,4,0.2714
7,31,5,0.3208
7,31,6,0.4081
7,31,7,0.5677
7,31,8,0.5159
7,31,9,0.4686
7,31,10,0.4474
7,31,11,0.41
7,31,12,0.4311
7,31,13,0.4155
7,31,14,0.4501
7,31,15,0.4701
7,31,16,0.5283
7,31,17,0.638
7,31,18,0.7011
7,31,19,0.7446
7,31,20,0.7123
7,31,21,0.6537
7,31,22,0.5671
7,31,23,0.3932
8,1,0,0.3128
8,1,1,0.2773
8,1,2,0.2656
8,1,3,0.2593
8,1,4,0.2967
8,1,5,0.3286
8,1,6,0.3963
8,1,7,0.5882
8,1,8,0.5219
8,1,9,0.4557
8,1,10,0.4193
8,1,11,0.4313
8,1,12,0.443
8,1,13,0.4554
