Month,Day,Hour,SMP
6,23,17,133.61
6,23,18,134.11
6,23,19,126.67
6,23,20,123.36
6,23,21,116.06
6,23,22,107.8
6,23,23,97.05
6,24,0,92.2
6,24,1,89.77
6,24,2,85.6
6,24,3,85.11
6,24,4,89.26
6,24,5,93.87
6,24,6,103.77
6,24,7,118.15
6,24,8,128.34
6,24,9,130.87
6,24,10,130.93
6,24,11,125.65
6,24,12,121.7
6,24,13,113.96
6,24,14,115.51
6,24,15,120.33
6,24,16,131.34
6,24,17,138.33
6,24,18,138.76
6,24,19,132.63
6,24,20,125.26
6,24,21,121.18
6,24,22,110.13
6,24,23,100.76
6,25,0,96.7
6,25,1,90.72
6,25,2,86.46
6,25,3,86.48
6,25,4,88.91
6,25,5,97.44
6,25,6,108.43
6,25,7,118.37
6,25,8,127.8
6,25,9,134.31
6,25,10,137.31
6,25,11,130.67
6,25,12,124.04
6,25,13,118.47
6,25,14,119.38
6,25,15,124.44
6,25,16,136.95
6,25,17,140.82
6,25,18,141.73
6,25,19,134.18
6,25,20,130.17
6,25,21,123.97
6,25,22,113.94
6,25,23,100.6
6,26,0,95.0
6,26,1,89.52
6,26,2,85.36
6,26,3,88.01
6,26,4,89.46
6,26,5,96.32
6,26,6,107.63
6,26,7,118.06
6,26,8,125.85
6,26,9,136.32
6,26,10,134.8
6,26,11,125.76
6,26,12,124.38
6,26,13,116.29
6,26,14,115.72
6,26,15,124.49
6,26,16,135.56
6,26,17,139.01
6,26,18,140.75
6,26,19,136.08
6,26,20,127.01
6,26,21,121.2
6,26,22,110.35
6,26,23,99.85
6,27,0,97.13
6,27,1,90.41
6,27,2,88.8
6,27,3,87.72
6,27,4,89.27
6,27,5,97.28
6,27,6,107.02
6,27,7,120.36
6,27,8,132.5
6,27,9,138.79
6,27,10,134.64
6,27,11,132.93
6,27,12,126.09
6,27,13,118.44
6,27,14,119.87
6,27,15,125.6
6,27,16,134.12
6,27,17,139.51
6,27,18,143.95
6,27,19,138.82
6,27,20,128.52
6,27,21,126.4
6,27,22,112.11
6,27,23,101.68
6,28,0,94.64
6,28,1,89.84
6,28,2,88.48
6,28,3,89.51
6,28,4,90.4
6,28,5,95.53
6,28,6,108.97
6,28,7,119.61
6,28,8,128.14
6,28,9,135.33
6,28,10,134.32
6,28,11,130.81
6,28,12,125.44
6,28,13,119.63
6,28,14,119.82
6,28,15,122.9
6,28,16,138.13
6,28,17,140.89
6,28,18,141.25
6,28,19,136.04
6,28,20,130.18
6,28,21,125.72
6,28,22,111.11
6,28,23,103.23
6,29,0,100.69
6,29,1,93.11
6,29,2,92.22
6,29,3,92.72
6,29,4,96.33
6,29,5,101.7
6,29,6,110.32
6,29,7,125.11
6,29,8,134.5
6,29,9,140.34
6,29,10,143.8
6,29,11,135.56
6,29,12,129.89
6,29,13,124.49
6,29,14,123.12
6,29,15,127.46
6,29,16,144.06
6,29,17,147.08
6,29,18,149.34
6,29,19,144.59
6,29,20,135.17
6,29,21,132.42
6,29,22,118.23
6,29,23,107.92
6,30,0,93.82
6,30,1,89.85
6,30,2,87.17
6,30,3,84.58
6,30,4,87.08
6,30,5,92.12
6,30,6,102.98
6,30,7,117.96
6,30,8,126.54
6,30,9,131.39
6,30,10,130.21
6,30,11,125.97
6,30,12,123.38
6,30,13,117.45
6,30,14,115.62
6,30,15,120.32
6,30,16,131.8
6,30,17,140.51
6,30,18,136.7
6,30,19,129.79
6,30,20,126.65
6,30,21,122.01
6,30,22,111.96
6,30,23,99.71
7,1,0,92.66
7,1,1,86.14
7,1,2,83.77
7,1,3,82.76
7,1,4,86.06
7,1,5,93.15
7,1,6,101.29
7,1,7,111.83
7,1,8,124.73
7,1,9,127.81
7,1,10,129.7
7,1,11,124.15
7,1,12,118.84
7,1,13,111.51
7,1,14,113.11
7,1,15,116.31
7,1,16,129.16
7,1,17,132.97
7,1,18,135.2
7,1,19,131.42
7,1,20,123.38
7,1,21,117.29
7,1,22,109.1
7,1,23,96.24
7,2,0,92.01
7,2,1,89.17
7,2,2,84.84
7,2,3,83.92
7,2,4,88.92
7,2,5,93.19
7,2,6,103.87
7,2,7,117.02
7,2,8,123.5
7,2,9,128.7
7,2,10,133.46
7,2,11,124.25
7,2,12,120.36
7,2,13,117.14
7,2,14,114.32
7,2,15,120.55
7,2,16,133.61
7,2,17,134.19
7,2,18,136.76
7,2,19,132.11
7,2,20,126.05
7,2,21,118.34
7,2,22,110.02
7,2,23,96.99
7,3,0,94.01
7,3,1,86.97
7,3,2,86.6
7,3,3,85.39
7,3,4,87.3
7,3,5,95.42
7,3,6,104.45
7,3,7,117.97
7,3,8,126.98
7,3,9,134.43
7,3,10,134.99
7,3,11,128.92
7,3,12,120.71
7,3,13,116.14
7,3,14,115.21
7,3,15,122.44
7,3,16,131.84
7,3,17,138.58
7,3,18,136.53
7,3,19,132.13
7,3,20,124.86
7,3,21,120.53
7,3,22,111.25
7,3,23,99.75
7,4,0,94.65
7,4,1,88.25
7,4,2,86.63
7,4,3,86.64
7,4,4,89.52
7,4,5,95.83
7,4,6,105.57
7,4,7,119.58
7,4,8,129.75
7,4,9,135.07
7,4,10,133.48
7,4,11,127.35
7,4,12,121.17
7,4,13,118.68
7,4,14,116.85
7,4,15,123.11
7,4,16,134.82
7,4,17,137.74
7,4,18,142.4
7,4,19,133.69
7,4,20,129.0
7,4,21,120.97
7,4,22,110.67
7,4,23,100.22
7,5,0,98.48
7,5,1,92.47
7,5,2,91.76
7,5,3,90.14
7,5,4,95.26
7,5,5,99.81
7,5,6,111.42
7,5,7,124.45
7,5,8,133.81
7,5,9,140.67
7,5,10,138.48
7,5,11,136.34
7,5,12,128.92
7,5,13,120.53
7,5,14,124.79
7,5,15,127.87
7,5,16,138.91
7,5,17,145.14
7,5,18,145.23
7,5,19,139.56
7,5,20,136.03
7,5,21,127.74
7,5,22,114.74
7,5,23,105.04
7,6,0,95.49
7,6,1,88.55
7,6,2,86.47
7,6,3,86.57
7,6,4,87.46
7,6,5,91.94
7,6,6,104.74
7,6,7,114.58
7,6,8,127.64
7,6,9,134.0
7,6,10,131.15
7,6,11,128.13
7,6,12,121.2
7,6,13,114.16
7,6,14,116.57
7,6,15,121.7
7,6,16,132.53
7,6,17,135.1
7,6,18,138.01
7,6,19,131.32
7,6,20,127.66
7,6,21,120.36
7,6,22,108.51
7,6,23,101.09
7,7,0,97.27
7,7,1,90.21
7,7,2,88.99
7,7,3,88.58
7,7,4,90.53
7,7,5,94.77
7,7,6,106.38
7,7,7,119.4
7,7,8,131.79
7,7,9,133.42
7,7,10,138.42
7,7,11,128.74
7,7,12,123.56
7,7,13,120.73
7,7,14,118.1
7,7,15,125.42
7,7,16,134.11
7,7,17,141.91
7,7,18,140.5
7,7,19,138.53
7,7,20,131.05
7,7,21,124.04
7,7,22,113.24
7,7,23,103.26
7,8,0,97.22
7,8,1,94.4
7,8,2,89.25
7,8,3,92.54
7,8,4,92.76
7,8,5,100.86
7,8,6,109.16
7,8,7,121.27
7,8,8,135.37
7,8,9,140.43
7,8,10,137.34
7,8,11,131.74
7,8,12,129.4
7,8,13,119.97
7,8,14,120.97
7,8,15,128.25
7,8,16,137.68
7,8,17,146.03
7,8,18,146.93
7,8,19,138.79
7,8,20,134.92
7,8,21,127.9
7,8,22,117.08
7,8,23,104.11
7,9,0,98.34
7,9,1,94.58
7,9,2,92.17
7,9,3,90.06
7,9,4,94.84
7,9,5,99.48
7,9,6,109.98
7,9,7,123.5
7,9,8,132.89
7,9,9,139.82
7,9,10,137.7
7,9,11,136.18
7,9,12,127.75
7,9,13,121.89
7,9,14,121.48
7,9,15,130.94
7,9,16,141.45
7,9,17,147.3
7,9,18,145.23
7,9,19,139.62
7,9,20,133.35
7,9,21,129.62
7,9,22,114.6
7,9,23,103.75
7,10,0,93.44
7,10,1,90.4
7,10,2,87.85
7,10,3,87.33
7,10,4,88.06
7,10,5,95.78
7,10,6,104.26
7,10,7,116.69
7,10,8,129.42
7,10,9,131.3
7,10,10,134.41
7,10,11,127.88
7,10,12,123.9
7,10,13,114.99
7,10,14,118.78
7,10,15,123.51
7,10,16,133.72
7,10,17,139.07
7,10,18,136.71
7,10,19,135.82
7,10,20,127.52
7,10,21,122.83
7,10,22,109.84
7,10,23,99.48
7,11,0,100.9
7,11,1,94.44
7,11,2,90.52
7,11,3,92.56
7,11,4,91.97
7,11,5,100.95
7,11,6,110.81
7,11,7,121.72
7,11,8,132.49
7,11,9,139.55
7,11,10,143.2
7,11,11,133.12
7,11,12,128.61
7,11,13,121.74
7,11,14,122.78
7,11,15,130.02
7,11,16,142.03
7,11,17,144.87
7,11,18,143.75
7,11,19,143.15
7,11,20,136.96
7,11,21,127.06
7,11,22,119.05
7,11,23,103.94
7,12,0,98.6
7,12,1,90.22
7,12,2,87.63
7,12,3,87.93
7,12,4,91.98
7,12,5,98.61
7,12,6,108.64
7,12,7,120.66
7,12,8,131.59
7,12,9,136.15
7,12,10,136.36
7,12,11,133.32
7,12,12,123.38
7,12,13,121.8
7,12,14,119.07
7,12,15,126.55
7,12,16,139.23
7,12,17,143.6
7,12,18,142.33
7,12,19,134.39
7,12,20,132.94
7,12,21,126.34
7,12,22,116.13
7,12,23,102.51
7,13,0,94.18
7,13,1,89.55
7,13,2,87.49
7,13,3,88.0
7,13,4,89.66
7,13,5,93.42
7,13,6,108.44
7,13,7,118.27
7,13,8,130.39
7,13,9,131.92
7,13,10,133.81
7,13,11,129.54
7,13,12,122.37
7,13,13,118.82
7,13,14,119.4
7,13,15,120.97
7,13,16,137.13
7,13,17,140.46
7,13,18,138.59
7,13,19,133.18
7,13,20,127.47
7,13,21,123.39
7,13,22,113.31
7,13,23,102.45
7,14,0,95.66
7,14,1,91.15
7,14,2,89.62
7,14,3,86.47
7,14,4,90.37
7,14,5,96.75
7,14,6,106.36
7,14,7,119.58
7,14,8,131.83
7,14,9,132.99
7,14,10,133.32
7,14,11,130.28
7,14,12,122.7
7,14,13,118.32
7,14,14,116.78
7,14,15,125.96
7,14,16,137.25
7,14,17,141.17
7,14,18,142.04
7,14,19,134.74
7,14,20,132.26
7,14,21,123.54
7,14,22,113.09
7,14,23,100.75
7,15,0,91.42
7,15,1,86.5
7,15,2,83.21
7,15,3,83.73
7,15,4,85.22
7,15,5,92.9
7,15,6,104.03
7,15,7,116.08
7,15,8,124.57
7,15,9,129.29
7,15,10,130.08
7,15,11,125.93
7,15,12,117.17
7,15,13,113.72
7,15,14,115.21
7,15,15,118.65
7,15,16,130.82
7,15,17,133.86
7,15,18,133.04
7,15,19,130.63
7,15,20,124.59
7,15,21,120.79
7,15,22,108.33
7,15,23,96.2
7,16,0,92.89
7,16,1,88.95
7,16,2,86.47
7,16,3,84.97
7,16,4,86.53
7,16,5,95.12
7,16,6,106.21
7,16,7,116.08
7,16,8,126.66
7,16,9,131.65
7,16,10,129.83
7,16,11,128.72
7,16,12,119.06
7,16,13,114.17
7,16,14,114.38
7,16,15,121.51
7,16,16,132.37
7,16,17,137.0
7,16,18,135.1
7,16,19,131.4
7,16,20,124.49
7,16,21,119.02
7,16,22,111.97
7,16,23,99.72
7,17,0,98.39
7,17,1,95.24
7,17,2,93.42
7,17,3,90.19
7,17,4,92.47
7,17,5,101.5
7,17,6,112.88
7,17,7,121.88
7,17,8,134.29
7,17,9,141.59
7,17,10,141.11
7,17,11,137.46
7,17,12,129.93
7,17,13,124.13
7,17,14,121.69
7,17,15,127.71
7,17,16,142.22
7,17,17,144.83
7,17,18,148.59
7,17,19,140.39
7,17,20,133.44
7,17,21,130.44
7,17,22,117.76
7,17,23,105.05
7,18,0,98.4
7,18,1,94.98
7,18,2,89.77
7,18,3,92.6
7,18,4,92.98
7,18,5,100.58
7,18,6,112.71
7,18,7,124.74
7,18,8,135.41
7,18,9,138.2
7,18,10,138.08
7,18,11,135.22
7,18,12,129.45
7,18,13,121.2
7,18,14,124.4
7,18,15,128.94
7,18,16,141.55
7,18,17,148.83
7,18,18,148.73
7,18,19,142.85
7,18,20,136.97
7,18,21,126.74
7,18,22,118.6
7,18,23,106.45
7,19,0,91.55
7,19,1,86.04
7,19,2,83.48
7,19,3,85.98
7,19,4,87.46
7,19,5,92.87
7,19,6,104.08
7,19,7,115.02
7,19,8,126.37
7,19,9,130.56
7,19,10,128.49
7,19,11,124.71
7,19,12,119.37
7,19,13,112.91
7,19,14,113.81
7,19,15,117.72
7,19,16,131.46
7,19,17,133.94
7,19,18,135.81
7,19,19,130.9
7,19,20,124.16
7,19,21,120.11
7,19,22,108.67
7,19,23,97.01
7,20,0,94.97
7,20,1,92.0
7,20,2,86.87
7,20,3,88.29
7,20,4,91.08
7,20,5,96.58
7,20,6,105.71
7,20,7,117.09
7,20,8,130.55
7,20,9,134.58
7,20,10,134.92
7,20,11,128.44
7,20,12,124.46
7,20,13,117.02
7,20,14,119.01
7,20,15,121.99
7,20,16,135.46
7,20,17,142.19
7,20,18,140.87
7,20,19,136.95
7,20,20,128.14
7,20,21,122.19
7,20,22,111.26
7,20,23,102.82
7,21,0,98.06
7,21,1,93.57
7,21,2,91.19
7,21,3,92.14
7,21,4,93.64
7,21,5,100.24
7,21,6,112.08
7,21,7,122.47
7,21,8,137.07
7,21,9,139.11
7,21,10,143.29
7,21,11,133.21
7,21,12,129.51
7,21,13,121.78
7,21,14,123.62
7,21,15,129.46
7,21,16,141.11
7,21,17,148.52
7,21,18,144.05
7,21,19,139.07
7,21,20,132.7
7,21,21,129.93
7,21,22,118.33
7,21,23,106.87
7,22,0,96.19
7,22,1,90.96
7,22,2,90.08
7,22,3,89.45
7,22,4,92.47
7,22,5,97.6
7,22,6,109.81
7,22,7,123.04
7,22,8,130.32
7,22,9,140.19
7,22,10,137.39
7,22,11,133.82
7,22,12,128.37
7,22,13,122.11
7,22,14,121.97
7,22,15,126.68
7,22,16,136.88
7,22,17,143.34
7,22,18,143.41
7,22,19,140.26
7,22,20,134.1
7,22,21,126.38
7,22,22,113.01
7,22,23,102.63
7,23,0,94.02
7,23,1,86.8
7,23,2,85.03
7,23,3,86.63
7,23,4,86.52
7,23,5,92.66
7,23,6,104.66
7,23,7,113.58
7,23,8,124.17
7,23,9,133.87
7,23,10,129.16
7,23,11,127.98
7,23,12,118.64
7,23,13,115.49
7,23,14,113.05
7,23,15,121.93
7,23,16,132.94
7,23,17,134.72
7,23,18,135.3
7,23,19,130.58
7,23,20,127.23
7,23,21,119.75
7,23,22,110.86
7,23,23,99.36
7,24,0,94.72
7,24,1,89.81
7,24,2,89.65
7,24,3,88.87
7,24,4,92.63
7,24,5,94.75
7,24,6,106.51
7,24,7,119.58
7,24,8,132.07
7,24,9,135.96
7,24,10,136.29
7,24,11,132.22
7,24,12,125.86
7,24,13,118.27
7,24,14,120.05
7,24,15,127.29
7,24,16,133.91
7,24,17,140.56
7,24,18,140.08
7,24,19,135.64
7,24,20,131.01
7,24,21,122.91
7,24,22,111.96
7,24,23,100.45
7,25,0,96.25
7,25,1,90.5
7,25,2,88.35
7,25,3,85.35
7,25,4,87.49
7,25,5,95.11
7,25,6,107.03
7,25,7,116.84
7,25,8,126.51
7,25,9,131.25
7,25,10,135.44
7,25,11,129.26
7,25,12,122.02
7,25,13,117.7
7,25,14,118.38
7,25,15,123.96
7,25,16,132.03
7,25,17,139.68
7,25,18,138.36
7,25,19,133.41
7,25,20,130.54
7,25,21,124.07
7,25,22,109.86
7,25,23,101.82
7,26,0,99.91
7,26,1,92.11
7,26,2,90.1
7,26,3,91.69
7,26,4,92.64
7,26,5,100.07
7,26,6,111.8
7,26,7,120.27
7,26,8,135.14
7,26,9,141.75
7,26,10,141.72
7,26,11,133.68
7,26,12,127.09
7,26,13,121.98
7,26,14,123.39
7,26,15,129.08
7,26,16,138.42
7,26,17,145.29
7,26,18,144.81
7,26,19,138.33
7,26,20,134.44
7,26,21,129.89
7,26,22,114.17
7,26,23,105.31
7,27,0,96.72
7,27,1,90.86
7,27,2,89.1
7,27,3,88.59
7,27,4,93.43
7,27,5,98.94
7,27,6,109.29
7,27,7,118.48
7,27,8,131.46
7,27,9,137.2
7,27,10,136.24
7,27,11,129.48
7,27,12,128.19
7,27,13,121.96
7,27,14,120.54
7,27,15,126.84
7,27,16,136.96
7,27,17,144.36
7,27,18,141.09
7,27,19,138.98
7,27,20,132.21
7,27,21,124.6
7,27,22,113.21
7,27,23,104.29
7,28,0,94.29
7,28,1,91.27
7,28,2,89.37
7,28,3,87.3
7,28,4,89.37
7,28,5,96.9
7,28,6,108.41
7,28,7,117.72
7,28,8,127.06
7,28,9,136.09
7,28,10,132.88
7,28,11,129.03
7,28,12,125.15
7,28,13,116.66
7,28,14,116.58
7,28,15,122.18
7,28,16,134.62
7,28,17,139.24
7,28,18,138.93
7,28,19,134.44
7,28,20,131.4
7,28,21,122.94
7,28,22,110.82
7,28,23,100.62
7,29,0,98.19
7,29,1,93.43
7,29,2,88.35
7,29,3,91.53
7,29,4,92.08
7,29,5,99.79
7,29,6,108.77
7,29,7,122.55
7,29,8,133.04
7,29,9,137.62
7,29,10,135.84
7,29,11,131.34
7,29,12,127.6
7,29,13,120.43
7,29,14,119.77
7,29,15,126.97
7,29,16,140.49
7,29,17,144.09
7,29,18,145.67
7,29,19,137.92
7,29,20,133.36
7,29,21,128.91
7,29,22,113.42
7,29,23,103.7
7,30,0,98.39
7,30,1,95.39
7,30,2,90.83
7,30,3,91.59
7,30,4,93.11
7,30,5,101.25
7,30,6,111.44
7,30,7,125.36
7,30,8,133.69
7,30,9,141.65
7,30,10,142.28
7,30,11,133.95
7,30,12,130.68
7,30,13,123.06
7,30,14,122.03
7,30,15,131.55
7,30,16,141.57
7,30,17,149.63
7,30,18,148.91
7,30,19,144.0
7,30,20,136.27
7,30,21,129.3
7,30,22,118.99
7,30,23,104.6
7,31,0,97.69
7,31,1,95.34
7,31,2,93.03
7,31,3,92.41
7,31,4,93.02
7,31,5,99.33
7,31,6,112.26
7,31,7,120.56
7,31,8,135.2
7,31,9,141.93
7,31,10,141.39
7,31,11,135.88
7,31,12,130.68
7,31,13,124.83
7,31,14,124.46
7,31,15,127.33
7,31,16,140.23
7,31,17,146.24
7,31,18,148.36
7,31,19,142.72
7,31,20,132.25
7,31,21,126.19
7,31,22,115.02
7,31,23,105.71
8,1,0,86.96
8,1,1,82.29
8,1,2,78.79
8,1,3,80.6
8,1,4,81.45
8,1,5,88.02
8,1,6,96.6
8,1,7,108.62
8,1,8,118.35
8,1,9,124.14
8,1,10,121.4
8,1,11,116.3
8,1,12,111.32
8,1,13,104.8
8,1,14,105.63
8,1,15,113.0
8,1,16,121.4
8,1,17,129.34
8,1,18,129.61
8,1,19,122.9
8,1,20,116.72
8,1,21,114.14
8,1,22,103.69
8,1,23,91.37
8,2,0,85.98
8,2,1,82.33
8,2,2,81.45
8,2,3,81.57
8,2,4,80.78
8,2,5,87.95
8,2,6,96.27
8,2,7,108.71
8,2,8,117.59
8,2,9,124.73
8,2,10,125.62
8,2,11,118.24
8,2,12,113.01
8,2,13,109.47
8,2,14,108.03
8,2,15,112.96
8,2,16,123.98
8,2,17,129.15
8,2,18,129.9
8,2,19,125.72
8,2,20,118.33
8,2,21,112.28
8,2,22,103.66
8,2,23,93.0
8,3,0,84.39
8,3,1,81.16
8,3,2,77.55
8,3,3,79.14
8,3,4,82.29
8,3,5,84.77
8,3,6,96.43
8,3,7,104.33
8,3,8,117.78
8,3,9,119.0
8,3,10,119.1
8,3,11,117.48
8,3,12,108.96
8,3,13,105.9
8,3,14,107.0
8,3,15,109.82
8,3,16,120.37
8,3,17,124.94
8,3,18,127.83
8,3,19,121.72
8,3,20,118.04
8,3,21,110.12
8,3,22,102.41
8,3,23,92.59
8,4,0,82.68
8,4,1,77.76
8,4,2,73.91
8,4,3,76.04
8,4,4,75.81
8,4,5,83.17
8,4,6,93.55
8,4,7,102.2
8,4,8,112.56
8,4,9,117.22
8,4,10,113.86
8,4,11,113.03
8,4,12,104.65
8,4,13,103.47
8,4,14,102.95
8,4,15,105.66
8,4,16,115.13
8,4,17,122.28
8,4,18,119.67
8,4,19,118.26
8,4,20,110.94
8,4,21,104.48
8,4,22,95.84
8,4,23,87.42
8,5,0,85.52
8,5,1,80.93
8,5,2,76.84
8,5,3,78.9
8,5,4,78.02
8,5,5,83.63
8,5,6,94.94
8,5,7,104.76
8,5,8,114.26
8,5,9,117.99
8,5,10,117.3
8,5,11,112.54
8,5,12,110.42
8,5,13,104.54
8,5,14,103.94
8,5,15,107.14
8,5,16,121.27
8,5,17,125.65
8,5,18,124.1
8,5,19,117.41
8,5,20,115.99
8,5,21,111.11
8,5,22,99.19
8,5,23,88.79
8,6,0,80.3
8,6,1,77.8
8,6,2,74.44
8,6,3,75.79
8,6,4,76.2
8,6,5,82.94
8,6,6,90.32
8,6,7,101.23
8,6,8,111.5
8,6,9,114.94
8,6,10,114.33
8,6,11,112.76
8,6,12,105.53
8,6,13,102.01
8,6,14,101.4
8,6,15,106.29
8,6,16,117.38
8,6,17,119.82
8,6,18,120.02
8,6,19,114.68
8,6,20,112.72
8,6,21,107.37
8,6,22,96.22
8,6,23,87.33
8,7,0,86.79
8,7,1,83.29
8,7,2,81.25
8,7,3,80.45
8,7,4,83.26
8,7,5,89.78
8,7,6,96.76
8,7,7,111.07
8,7,8,120.14
8,7,9,124.98
8,7,10,122.3
8,7,11,118.86
8,7,12,114.83
8,7,13,109.65
8,7,14,110.13
8,7,15,114.76
8,7,16,123.13
8,7,17,127.86
8,7,18,130.82
8,7,19,124.17
8,7,20,121.74
8,7,21,115.55
8,7,22,105.27
8,7,23,91.85
8,8,0,84.88
8,8,1,77.56
8,8,2,75.71
8,8,3,76.59
8,8,4,79.83
8,8,5,83.81
8,8,6,93.38
8,8,7,101.72
8,8,8,114.76
8,8,9,115.51
8,8,10,117.48
8,8,11,110.56
8,8,12,106.91
8,8,13,102.06
8,8,14,102.85
8,8,15,105.8
8,8,16,117.3
8,8,17,121.95
8,8,18,122.87
8,8,19,118.06
8,8,20,111.01
8,8,21,108.37
8,8,22,99.36
8,8,23,87.67
8,9,0,83.87
8,9,1,79.42
8,9,2,78.05
8,9,3,76.27
8,9,4,80.04
8,9,5,83.33
8,9,6,92.32
8,9,7,101.48
8,9,8,113.34
8,9,9,116.68
8,9,10,117.73
8,9,11,112.29
8,9,12,110.03
8,9,13,101.28
8,9,14,103.17
8,9,15,110.26
8,9,16,116.26
8,9,17,123.62
8,9,18,122.6
8,9,19,118.02
8,9,20,114.81
8,9,21,109.89
8,9,22,96.73
8,9,23,89.29
8,10,0,87.23
8,10,1,82.56
8,10,2,80.91
8,10,3,81.46
8,10,4,83.29
8,10,5,90.17
8,10,6,100.04
8,10,7,108.04
8,10,8,122.01
8,10,9,125.02
8,10,10,123.42
8,10,11,120.97
8,10,12,112.64
8,10,13,107.53
8,10,14,108.78
8,10,15,115.19
8,10,16,123.88
8,10,17,128.49
8,10,18,132.09
8,10,19,124.86
8,10,20,119.51
8,10,21,113.3
8,10,22,104.33
8,10,23,95.06
8,11,0,84.42
8,11,1,77.64
8,11,2,75.6
8,11,3,77.63
8,11,4,79.39
8,11,5,82.32
8,11,6,91.82
8,11,7,101.58
8,11,8,111.23
8,11,9,118.79
8,11,10,116.87
8,11,11,112.54
8,11,12,108.22
8,11,13,103.63
8,11,14,101.26
8,11,15,106.52
8,11,16,117.44
8,11,17,120.75
8,11,18,123.16
8,11,19,117.38
8,11,20,112.24
8,11,21,107.66
8,11,22,96.98
8,11,23,89.85
8,12,0,87.36
8,12,1,84.28
8,12,2,80.08
8,12,3,79.34
8,12,4,81.83
8,12,5,88.6
8,12,6,97.24
8,12,7,106.88
8,12,8,117.1
8,12,9,124.33
8,12,10,125.95
8,12,11,120.99
8,12,12,115.65
8,12,13,107.96
8,12,14,110.87
8,12,15,114.44
8,12,16,126.54
8,12,17,127.97
8,12,18,129.16
8,12,19,126.61
8,12,20,121.26
8,12,21,112.25
8,12,22,103.93
8,12,23,93.04
8,13,0,84.16
8,13,1,78.76
8,13,2,76.4
8,13,3,77.17
8,13,4,77.61
8,13,5,83.99
8,13,6,90.63
8,13,7,103.97
8,13,8,112.1
8,13,9,116.21
8,13,10,116.04
8,13,11,110.36
8,13,12,105.74
8,13,13,101.4
8,13,14,103.14
8,13,15,106.68
8,13,16,114.88
8,13,17,121.74
8,13,18,119.8
8,13,19,116.2
8,13,20,113.94
8,13,21,108.97
8,13,22,96.13
8,13,23,89.05
8,14,0,83.15
8,14,1,76.55
8,14,2,74.03
8,14,3,75.75
8,14,4,77.22
8,14,5,81.78
8,14,6,91.61
8,14,7,100.98
8,14,8,111.59
8,14,9,113.23
8,14,10,114.83
8,14,11,108.85
8,14,12,107.38
8,14,13,99.06
8,14,14,101.49
8,14,15,104.12
8,14,16,114.22
8,14,17,119.98
8,14,18,118.89
8,14,19,116.12
8,14,20,111.96
8,14,21,105.39
8,14,22,94.81
8,14,23,87.04
8,15,0,90.58
8,15,1,84.66
8,15,2,80.21
8,15,3,81.88
8,15,4,84.9
8,15,5,88.74
8,15,6,99.34
8,15,7,107.89
8,15,8,121.51
8,15,9,124.8
8,15,10,125.77
8,15,11,122.46
8,15,12,115.37
8,15,13,108.53
8,15,14,108.56
8,15,15,114.84
8,15,16,126.31
8,15,17,130.16
8,15,18,132.6
8,15,19,123.53
8,15,20,118.54
8,15,21,112.95
8,15,22,106.0
8,15,23,96.02
8,16,0,83.22
8,16,1,76.8
8,16,2,76.71
8,16,3,76.42
8,16,4,78.72
8,16,5,83.92
8,16,6,92.99
8,16,7,102.93
8,16,8,110.04
8,16,9,114.96
8,16,10,116.77
8,16,11,112.17
8,16,12,106.42
8,16,13,102.85
8,16,14,102.26
8,16,15,108.01
8,16,16,118.48
8,16,17,119.6
8,16,18,120.16
8,16,19,116.67
8,16,20,110.68
8,16,21,105.58
8,16,22,96.96
8,16,23,86.48
8,17,0,81.85
8,17,1,75.69
8,17,2,74.69
8,17,3,75.78
8,17,4,76.55
8,17,5,80.71
8,17,6,90.36
8,17,7,99.86
8,17,8,111.12
8,17,9,115.15
8,17,10,116.8
8,17,11,111.89
8,17,12,106.92
8,17,13,99.71
8,17,14,101.22
8,17,15,105.95
8,17,16,117.18
8,17,17,121.43
8,17,18,118.48
8,17,19,113.7
8,17,20,109.89
8,17,21,107.07
8,17,22,95.43
8,17,23,88.14
8,18,0,82.14
8,18,1,78.5
8,18,2,74.93
8,18,3,76.94
8,18,4,77.33
8,18,5,84.67
8,18,6,94.1
8,18,7,100.73
8,18,8,110.56
8,18,9,116.12
8,18,10,118.89
8,18,11,113.09
8,18,12,106.37
8,18,13,103.87
8,18,14,100.95
8,18,15,107.56
8,18,16,117.17
8,18,17,124.48
8,18,18,123.76
8,18,19,117.55
8,18,20,113.82
8,18,21,108.68
8,18,22,97.96
8,18,23,88.58
8,19,0,88.03
8,19,1,81.82
8,19,2,82.29
8,19,3,82.22
8,19,4,82.9
8,19,5,89.56
8,19,6,100.47
8,19,7,110.72
8,19,8,117.5
8,19,9,125.49
8,19,10,123.34
8,19,11,117.31
8,19,12,114.21
8,19,13,108.32
8,19,14,110.86
8,19,15,113.57
8,19,16,124.68
8,19,17,130.15
8,19,18,130.49
8,19,19,124.03
8,19,20,120.15
8,19,21,113.12
8,19,22,104.67
8,19,23,92.34
8,20,0,85.4
8,20,1,81.94
8,20,2,78.94
8,20,3,79.85
8,20,4,80.55
8,20,5,87.65
8,20,6,97.67
8,20,7,108.94
8,20,8,118.08
8,20,9,123.43
8,20,10,121.03
8,20,11,119.93
8,20,12,112.2
8,20,13,106.34
8,20,14,105.57
8,20,15,114.11
8,20,16,123.42
8,20,17,129.68
8,20,18,129.74
8,20,19,124.47
8,20,20,117.51
8,20,21,113.76
8,20,22,100.49
